Id,SalePrice
1585,128336.75180504494
1586,81999.58909389819
1587,102903.84806206275
1588,136789.90627080365
1589,85774.47875195509
1590,113998.38666518265
1591,23409.262626597658
1592,118132.18271988363
1593,121485.70070811035
1594,136054.76836025168
1595,62729.42212880368
1596,198878.64505075966
1597,143984.90792354033
1598,176276.01884798333
1599,175521.6819998502
1600,175776.55831937934
1601,9172.478813999216
1602,94986.10997189919
1603,65610.50878027314
1604,251751.53985772177
1605,235482.52537807333
1606,140133.740181386
1607,145223.57028662506
1608,210984.02412920515
1609,178499.71249630162
1610,140093.06981506047
1611,119941.51553748897
1612,179024.55663702427
1613,150401.18708270334
1614,118092.31533912395
1615,28442.489540414186
1616,8948.256724729668
1617,56624.005480239866
1618,98078.16175432957
1619,140260.8159798648
1620,131548.38952404226
1621,121031.23985445604
1622,146581.08909681393
1623,252107.4829165223
1624,190890.39961451013
1625,101218.14367001876
1626,165520.50068233325
1627,164310.7593173429
1628,263423.10982526286
1629,160758.05808177544
1630,303724.2110754543
1631,187807.51871825499
1632,205658.04203524115
1633,169634.7138716447
1634,175430.33792845986
1635,175581.9748605725
1636,148737.2433617831
1637,174750.9320967825
1638,194246.58021921967
1639,160441.92085330945
1640,248335.5039985379
1641,165540.4395036078
1642,267493.0690142628
1643,211070.734670855
1644,220105.41408636543
1645,220466.25045143504
1646,151528.01156391308
1647,146810.54940943804
1648,112961.42545534554
1649,124187.98882596975
1650,94633.2066130999
1651,95673.837029477
1652,87570.5303712677
1653,87137.29292764084
1654,137865.2108720186
1655,123419.6537613537
1656,129887.43847705948
1657,138825.03100986546
1658,137350.41206100874
1659,90153.29320182721
1660,133039.55320732947
1661,388348.7591060755
1662,324367.7979826222
1663,348268.2592188803
1664,393381.05536131444
1665,297498.0797605241
1666,280957.91598005005
1667,331825.5311834884
1668,332909.9763098076
1669,293476.0840282331
1670,327958.3247704036
1671,237376.39847242058
1672,363129.8972915294
1673,263381.0197382213
1674,232197.78801066196
1675,184572.7701987467
1676,186985.08730108617
1677,184563.5477655842
1678,414588.5163546799
1679,325523.5769495926
1680,295663.1481525612
1681,260451.48388720624
1682,271461.1637688713
1683,168090.36152331438
1684,176328.78622807027
1685,186522.57360629807
1686,158023.4204770046
1687,174835.13226867747
1688,189246.77036635962
1689,195865.69141260872
1690,200133.6999596065
1691,188968.2068615032
1692,270191.7709577245
1693,173463.2470983948
1694,172850.67262886453
1695,154603.03929045994
1696,251835.28919850255
1697,150985.19477193907
1698,287438.63776658324
1699,301097.6496458683
1700,219018.64962134964
1701,247947.16142280994
1702,230452.08388110215
1703,227023.79052631778
1704,261449.0409881606
1705,254374.90885557164
1706,341622.244662347
1707,209479.06155684893
1708,196814.73153968528
1709,247165.09783257486
1710,212027.48099579732
1711,264167.46281108353
1712,238819.54292914685
1713,261008.0538377242
1714,213409.11199995835
1715,203509.34915491438
1716,169580.6191277894
1717,174077.80727924837
1718,96149.9625812486
1719,203216.52642144752
1720,237831.86819475767
1721,167790.343155251
1722,87394.25769716362
1723,156429.94499687757
1724,197377.96343309875
1725,232270.86565470917
1726,176840.6144750428
1727,137748.64057255303
1728,185866.86035815836
1729,145672.24358084833
1730,195844.80542857235
1731,121954.26674583158
1732,106928.75368763949
1733,86545.04582794907
1734,100013.56210980879
1735,130791.328208194
1736,86024.61136185587
1737,261191.0834931889
1738,210690.74284853844
1739,252625.8593660494
1740,178995.78528347146
1741,167574.81306823483
1742,172289.37740482728
1743,184807.75664359285
1744,293919.33457098325
1745,194577.47202146123
1746,203986.310253363
1747,206994.2354912617
1748,211455.43964838644
1749,140223.67813216872
1750,124479.13494581077
1751,242467.30794450734
1752,88216.6648171551
1753,134346.7870617347
1754,185188.88085767918
1755,157161.7837420588
1756,122035.7264741098
1757,95687.94149294472
1758,135762.86594953656
1759,143129.11650088558
1760,146373.8314910779
1761,134480.11961275525
1762,159861.89055052516
1763,157998.80076695618
1764,84319.28861286805
1765,156741.7101803351
1766,170434.09062315198
1767,207465.98728461016
1768,120098.44009888638
1769,153602.9440768161
1770,157442.22210560914
1771,90501.20565707958
1772,119898.92276518804
1773,99635.40332335711
1774,109851.89080569264
1775,129071.04016664263
1776,123423.78349914751
1777,98331.13574618101
1778,135570.76871309232
1779,148934.44535470312
1780,167082.59523340047
1781,100115.98445513868
1782,47936.228600856964
1783,126461.7407440648
1784,95456.93662127014
1785,120627.31321718032
1786,123175.54279228125
1787,162245.99614726915
1788,33229.00850410364
1789,89475.7051410391
1790,28946.361820657854
1791,184703.93560885917
1792,133014.8409558389
1793,112487.10354881769
1794,164901.25117910572
1795,112649.35005712416
1796,133724.1228893072
1797,126239.69689419563
1798,95744.57925341604
1799,78675.36546826828
1800,113514.27495560783
1801,98654.31506431266
1802,126391.3491245471
1803,141850.07770279632
1804,119076.43388713186
1805,124767.97156336089
1806,112618.31667270919
1807,147424.5502756557
1808,111402.59455942689
1809,67793.89841195103
1810,133682.88957389712
1811,81309.00245100679
1812,69712.31328331132
1813,104544.10081409244
1814,90505.34584286564
1815,52179.39231649344
1816,103706.80988537881
1817,118104.00219964038
1818,167204.4811159831
1819,133371.77798082493
1820,15922.754159067059
1821,113206.75375487236
1822,147693.1687958379
1823,17653.644497844623
1824,123995.45778714621
1825,123031.7082630673
1826,78605.74848141603
1827,68741.7004820864
1828,110884.7430199451
1829,129648.40633870638
1830,125887.155399899
1831,137351.9927646109
1832,24918.31188712106
1833,129880.41719684214
1834,116828.64453104802
1835,55680.55158192688
1836,102503.41506359132
1837,26032.89292430808
1838,83459.99273910734
1839,117957.56300345401
1840,88969.56441823242
1841,92176.03409390757
1842,80869.90323067037
1843,91696.1592365622
1844,115401.7218263998
1845,112786.1124144363
1846,129031.37370472623
1847,143881.976306387
1848,31690.704855311313
1849,145645.8575245029
1850,99905.66419477388
1851,135912.43590814795
1852,115472.64657546091
1853,108838.24888251664
1854,155516.25623210415
1855,143476.75090320536
1856,206212.2540474194
1857,163936.07489184558
1858,178461.9263749345
1859,140976.3376747548
1860,140165.84006617626
1861,139879.06064343464
1862,284905.7469854435
1863,284063.50156610296
1864,284073.1408540623
1865,324393.8392742318
1866,329895.0536230189
1867,220270.8568039225
1868,285879.1668898618
1869,209468.13553472923
1870,214479.13150210673
1871,242165.90010585415
1872,177621.32625070307
1873,219163.06480958243
1874,123679.19212406513
1875,173194.75593340618
1876,170641.42511440115
1877,195034.84142540535
1878,192078.54464102408
1879,105733.17352031276
1880,109562.88227214664
1881,228252.7847526839
1882,237576.55402767338
1883,178364.92045262957
1884,187227.08543074713
1885,218217.49685500888
1886,265941.08746267186
1887,218261.9201027865
1888,254612.93731997983
1889,158035.43829846487
1890,70318.2455741032
1891,118804.7396867749
1892,75772.6304970386
1893,117614.53485707636
1894,54681.21872598957
1895,110117.79971438448
1896,113535.82394537725
1897,87630.44621616218
1898,94830.23455725599
1899,146042.09614117024
1900,117652.08151011728
1901,135768.5556627115
1902,98104.60306863801
1903,186789.49292965548
1904,111348.25305963052
1905,164283.86170864152
1906,119832.86068964377
1907,190388.95610352082
1908,96393.22817861475
1909,136927.86508525535
1910,110621.38488528086
1911,172283.6681592397
1912,257023.523649594
1913,143090.9827953726
1914,52644.62486050115
1915,286907.40930571046
1916,46950.0731758537
1917,233396.82597406057
1918,115026.49436279002
1919,152189.4240707265
1920,149800.9528360339
1921,357306.16237076523
1922,309558.86729783117
1923,224055.91213744727
1924,173292.17857527093
1925,205533.1987240205
1926,344116.5789136612
1927,113068.59851274581
1928,152547.84185233712
1929,97461.3296558368
1930,113375.86719767994
1931,126906.4295880571
1932,130579.63636446488
1933,159184.22397935868
1934,152525.13409447088
1935,151323.18595141394
1936,167968.261135555
1937,161202.34903341113
1938,177236.13655992714
1939,215209.2603112841
1940,169037.2022488017
1941,155713.5185968239
1942,175582.12507308717
1943,193704.53257193055
1944,305017.43965469557
1945,338598.3239615834
1946,121522.63291752536
1947,245226.68108910642
1948,150948.83909898414
1949,264027.02925116516
1950,183784.36610670097
1951,250357.82536480174
1952,200073.2921839615
1953,183607.7578812309
1954,172634.1297000458
1955,102478.42605148151
1956,294172.7375185643
1957,134349.39538546733
1958,272845.39599881734
1959,122314.72059679404
1960,85486.59822716273
1961,117063.59422544402
1962,75082.44566725183
1963,85519.19089778746
1964,81022.52166268625
1965,130430.9259187174
1966,122132.87445516209
1967,261329.44767707924
1968,371254.65776232735
1969,337913.66308573756
1970,336213.9354992517
1971,422370.1682310879
1972,332173.17363658355
1973,280451.37173435616
1974,305278.838384766
1975,411120.08693734545
1976,250530.10305189388
1977,318155.54240840697
1978,290662.9189428818
1979,289574.5720282683
1980,154499.7289475078
1981,309756.698633942
1982,195513.76982112683
1983,183714.29573188513
1984,168552.88317943283
1985,199527.15556094074
1986,194853.75573975628
1987,177750.96473338513
1988,172441.9169968284
1989,193548.03940516058
1990,210398.4387222078
1991,195007.74159013515
1992,222051.62088239845
1993,173722.98399618058
1994,224705.83789438067
1995,166964.94505227904
1996,254993.82646605605
1997,296951.6706904537
1998,259656.3409567685
1999,266168.69160441693
2000,286055.6963496966
2001,273262.9480443417
2002,248429.8321432927
2003,244311.7328286881
2004,269069.1697873245
2005,233494.44724820944
2006,201936.4058369787
2007,243037.72315539356
2008,204404.24661755702
2009,192315.72639804985
2010,199160.87807519676
2011,102255.44724353263
2012,172839.89864001598
2013,167012.02164938417
2014,181389.50562832155
2015,203277.65071295784
2016,186510.75206273957
2017,189233.73062332848
2018,98680.40138002986
2019,122473.08725586208
2020,62349.16929536674
2021,85283.50855404022
2022,164713.07221301738
2023,141844.33655055915
2024,271082.3582435493
2025,326263.6450457145
2026,165259.01403384283
2027,153306.31766079797
2028,156253.09888940596
2029,162743.357977674
2030,255016.7077224193
2031,231208.18281356117
2032,257500.5590669855
2033,250459.97180709091
2034,174241.5068123613
2035,198890.4965016232
2036,211825.49839687947
2037,215937.68805683946
2038,317652.4647033146
2039,201663.11268592312
2040,318096.12828493316
2041,264517.13798421953
2042,196448.5501054885
2043,154237.97255543363
2044,161512.3316300155
2045,195126.35587319254
2046,107173.43848663603
2047,119593.072022459
2048,134938.17337852984
2049,111689.97307918605
2050,160590.90616582858
2051,144256.845731713
2052,106218.14035794139
2053,130110.62540064903
2054,76142.6850373667
2055,149544.61916114006
2056,140965.63112273125
2057,86837.2291697457
2058,189628.58331642265
2059,110771.5974074332
2060,160900.62229989364
2061,158432.64551621303
2062,96322.01908621879
2063,100348.59249419684
2064,99688.55757313163
2065,127992.39148653834
2066,158487.42443587503
2067,142827.0069008238
2068,111434.7280389847
2069,110806.61851096456
2070,92793.00144259876
2071,66669.03783429845
2072,137566.93304635782
2073,113089.86241402151
2074,154293.75379304937
2075,126032.43871878448
2076,119309.57317732053
2077,128504.12646699871
2078,94409.08400553651
2079,125084.35618278827
2080,103087.47100047208
2081,107883.01438792085
2082,68596.38438816182
2083,131260.87696594012
2084,79282.67030295136
2085,91516.18288093072
2086,116409.83231693786
2087,115903.78200503497
2088,67115.75769974489
2089,71739.62460962613
2090,107236.06502888328
2091,27386.795283525484
2092,116237.43405752466
2093,139150.86761640199
2094,82725.0881116601
2095,119759.92679484654
2096,71126.73907055729
2097,62348.741352210985
2098,121180.56098177715
2099,5168.512161962572
2100,8190.195098902099
2101,99256.41814357426
2102,122760.91300482955
2103,73924.99191082118
2104,128875.9853066093
2105,105074.84574917553
2106,18518.707971288706
2107,173382.45593133091
2108,112597.5034404113
2109,84123.73189940595
2110,86955.18553432543
2111,156557.94946648704
2112,111395.81269454851
2113,107195.46618390898
2114,108943.60607142746
2115,144503.98635007278
2116,71188.7716067757
2117,111741.36458848452
2118,103576.17393890396
2119,89148.49964821269
2120,107216.95874507737
2121,99862.1732915038
2122,67123.14928151295
2123,101759.91294998908
2124,155378.9689205567
2125,122656.24510049715
2126,132015.89293764508
2127,120122.75470354687
2128,119655.29423272901
2129,73862.55843169999
2130,106792.0781168635
2131,118524.56088482507
2132,74594.00568308041
2133,99200.23718207807
2134,110788.03102003853
2135,98260.73838370398
2136,-7113.400040182052
2137,90660.00539782492
2138,139969.47385285166
2139,128009.13878899522
2140,128003.7376847649
2141,128347.34622156818
2142,104657.08914251998
2143,129861.16503177921
2144,81201.16734992154
2145,118201.6878991396
2146,146063.52537583548
2147,120824.65071938327
2148,131978.0036156209
2149,146073.782018248
2150,204347.12520464673
2151,115245.97935291543
2152,131978.60496348026
2153,184259.2974146211
2154,56325.41763840127
2155,108516.63712966174
2156,252347.81417174614
2157,218564.6546382698
2158,228140.4226237815
2159,217683.05067886633
2160,177145.8743093575
2161,239063.3577325897
2162,333946.0696874323
2163,341773.5301356949
2164,222023.42273324
2165,176446.4879456869
2166,144221.17251994868
2167,195517.67009073077
2168,173194.06501904572
2169,181303.06721903966
2170,200710.60176728712
2171,144583.76692695066
2172,116906.7764615441
2173,153918.62339933123
2174,207903.18303584238
2175,253746.89405103843
2176,281017.51728675904
2177,229288.42230000749
2178,209160.03334881098
2179,118335.56456303794
2180,173458.62044121
2181,181660.1107690396
2182,203536.34246894484
2183,186234.7511684103
2184,104479.01502331824
2185,103060.516692464
2186,117446.49960382457
2187,142086.40231495944
2188,151172.5480924194
2189,350599.55484817066
2190,60775.07937240554
2191,38367.43255563278
2192,23219.865929742344
2193,73504.29842929589
2194,91481.22540103167
2195,80967.66389522376
2196,104551.28284060874
2197,99361.15717690426
2198,144570.7439507756
2199,172851.95614704338
2200,108511.45371147932
2201,121924.6236780372
2202,207295.70636379952
2203,99544.82199779851
2204,142790.09025716875
2205,84415.1000519949
2206,106757.59484787309
2207,170890.26403323235
2208,201446.05201633822
2209,177237.08809585287
2210,109298.40985609137
2211,100336.91756157996
2212,117382.68259090511
2213,60347.84577899496
2214,128128.379466907
2215,75156.8404245869
2216,123201.26960159582
2217,94278.43101124559
2218,111591.55508229102
2219,109720.95953157952
2220,31142.73001011624
2221,286745.9113590049
2222,257218.30795591592
2223,280331.4445928925
2224,208740.32020808884
2225,145086.71213230107
2226,164818.97737861576
2227,208506.55179277912
2228,268949.990123722
2229,220880.4241675819
2230,128231.81890390755
2231,199705.69159107003
2232,169454.5472872894
2233,173172.95110113313
2234,257873.31798325107
2235,232488.66231375776
2236,235199.76161579433
2237,297742.8180419283
2238,168833.23685146892
2239,98447.1359441228
2240,149056.92173542117
2241,112618.82793841639
2242,92484.89564585371
2243,115018.96694640187
2244,88810.16284562589
2245,82408.39974352508
2246,130051.57547030598
2247,68279.39405076928
2248,91849.99095979717
2249,105371.00920279289
2250,111099.04256273457
2251,77394.81090424675
2252,160418.4468512556
2253,136134.69270183437
2254,155404.90999095177
2255,175639.73614091962
2256,172786.55935015087
2257,189273.9479683534
2258,155338.44101260928
2259,160018.2389631992
2260,95270.33568253915
2261,176766.13175105362
2262,184034.69848874502
2263,334688.36009241093
2264,390928.7078106277
2265,116443.05276866467
2266,251193.91991453333
2267,299852.5301536278
2268,347550.7080010239
2269,157200.92839618388
2270,187863.39615773724
2271,202207.14101859508
2272,240486.054178042
2273,150415.6852755173
2274,161144.71340464917
2275,130125.78200025205
2276,170982.73217999097
2277,170405.0007287528
2278,133849.2216031804
2279,102027.92699195025
2280,79277.05038989184
2281,158638.23410662392
2282,170684.1017532812
2283,95099.58780511294
2284,110194.2204473936
2285,114432.25480699632
2286,100993.25016073044
2287,335443.2066712964
2288,254688.55505957315
2289,289405.73255590553
2290,361805.16302512476
2291,305939.8836136432
2292,364575.0959119859
2293,401661.5348536611
2294,348542.9805227974
2295,407060.338775543
2296,211336.37700119615
2297,324584.0033699939
2298,325746.26520506316
2299,341901.5251400588
2300,276354.22346977267
2301,304072.463443322
2302,229419.78526598745
2303,224210.98728473502
2304,215977.93022166117
2305,182616.34779600112
2306,181481.09493068454
2307,194868.9677566638
2308,192479.44229902106
2309,282265.71376707865
2310,183127.06279623532
2311,189881.23162568593
2312,178511.56732740905
2313,166724.8053315794
2314,168324.65224784066
2315,177279.73632996995
2316,206740.99687872967
2317,184099.68367164826
2318,173741.83350969746
2319,173653.1370580187
2320,171506.44784371858
2321,217106.23405954894
2322,186335.77062354214
2323,173194.8288994145
2324,185039.7708914514
2325,210067.49468035134
2326,176728.27379864687
2327,195863.60605006432
2328,215245.26663873397
2329,177177.8553237709
2330,166072.362495024
2331,296506.84228288115
2332,338666.6544062542
2333,279776.0810477707
2334,233810.45403375058
2335,263691.17179424514
2336,267142.28298130597
2337,179354.75576370058
2338,233818.87867125223
2339,214406.93056308932
2340,366702.75916157285
2341,194608.18432220968
2342,226724.67033506063
2343,215411.2317570749
2344,213232.7625983511
2345,215003.975860057
2346,196959.06133439462
2347,181419.09679897607
2348,229388.17266021582
2349,190634.06519149197
2350,303407.7298429084
2351,248752.98355397786
2352,239533.27844155004
2353,237931.03936982917
2354,89259.76100524107
2355,107044.95723828813
2356,155967.56270523916
2357,189747.2627254012
2358,189142.62240336323
2359,100980.15954030363
2360,108717.0275826652
2361,117417.22211800667
2362,244963.6721101927
2363,147924.27775032667
2364,178889.8193347823
2365,217218.12899766577
2366,171489.07807750837
2367,199307.3964444045
2368,196131.39290513378
2369,189430.349913136
2370,164873.40616315266
2371,158849.54809418623
2372,186288.14610163076
2373,291476.5904036585
2374,286336.1874785075
2375,216453.31325536425
2376,269366.52313163865
2377,299622.0556143289
2378,127033.452737357
2379,192992.99979969242
2380,144941.66952121444
2381,142864.60317533824
2382,206648.76903716917
2383,182653.90361686936
2384,228232.54743328883
2385,155029.97264068993
2386,111718.71703859488
2387,113052.70416481933
2388,142110.85208800656
2389,106492.30736946024
2390,141186.42157538317
2391,106053.07297030499
2392,90329.03866517718
2393,156869.28775662452
2394,99245.92684551072
2395,185950.6156026061
2396,127222.26642041362
2397,196001.82139684528
2398,92627.28178698814
2399,20165.850363501813
2400,23131.043535395293
2401,110569.82599512371
2402,116487.00282939558
2403,112995.3218401717
2404,124128.78827323485
2405,143265.77194365696
2406,128775.39746204275
2407,107142.08006563666
2408,138917.43176537857
2409,84575.21298592247
2410,174453.53532589064
2411,87979.91183944303
2412,140294.2747521504
2413,102543.52702997054
2414,138646.1388889026
2415,104351.69062303391
2416,117918.61399642692
2417,111438.6355909498
2418,111006.89265104907
2419,117058.30991818104
2420,102273.05409439211
2421,104836.13711142517
2422,79045.50104120106
2423,87750.1889324761
2424,123621.0013873498
2425,165296.89292731683
2426,109090.00688207499
2427,83635.98928668897
2428,160835.47617780964
2429,83701.79566841316
2430,111783.57232086093
2431,76501.69607324048
2432,126417.5995970805
2433,121324.37722174835
2434,113585.13971280202
2435,133211.21690647595
2436,144708.3201619099
2437,85866.92453176505
2438,88865.64176867809
2439,84230.38920755242
2440,113265.1926777151
2441,111764.67758948123
2442,80795.4528448612
2443,125302.10909808706
2444,95335.08670933789
2445,80265.51577520347
2446,117723.93044405396
2447,186573.8463396012
2448,125971.65353838168
2449,91368.04053548677
2450,141895.6383619327
2451,93753.23039343231
2452,179791.8161179009
2453,119842.28608653613
2454,129659.50317309983
2455,102287.67647290393
2456,153513.16786568693
2457,101859.55850206863
2458,110227.38855414127
2459,83461.25101469038
2460,125614.63861366455
2461,108402.5536658034
2462,104115.25643802306
2463,122964.72331044718
2464,151517.4831461591
2465,114248.38567392377
2466,115142.10023505602
2467,147139.68751964893
2468,73005.86102406029
2469,71957.59434063872
2470,167837.70710320468
2471,194918.11056362698
2472,141308.90264899528
2473,102058.89286891127
2474,16667.004497810733
2475,188625.16060788184
2476,85609.10829665605
2477,91254.16532240133
2478,125566.67510155519
2479,92307.25199382752
2480,122468.58819765504
2481,117854.5087275377
2482,112032.68105173216
2483,79499.39905677526
2484,112831.84348587971
2485,115068.04080507264
2486,129425.13885878283
2487,175335.82739488315
2488,161791.7736787235
2489,139994.02004713065
2490,134925.26365280768
2491,137450.3862820447
2492,177687.71792032407
2493,148621.94449915562
2494,137648.48911229055
2495,64192.42859238642
2496,211225.6324937807
2497,136304.2306337431
2498,74679.75155725516
2499,111181.11918060563
2500,91589.69656238495
2501,139094.10484936705
2502,133206.54281688575
2503,84824.60132487433
2504,140133.96874547505
2505,210217.42587610031
2506,240989.54668175383
2507,257811.49017050426
2508,246051.72309250315
2509,206075.7192233263
2510,200433.87629283487
2511,168856.3658348373
2512,189945.48420987814
2513,225966.23754229618
2514,268075.65222257277
2515,123450.45399617183
2516,162655.08144535136
2517,115833.98857681372
2518,135979.8146353307
2519,212298.30484017637
2520,199739.69105031493
2521,180890.6289754666
2522,204094.01569826494
2523,101001.99346765154
2524,114198.34864306124
2525,96348.44218330982
2526,132515.28111503308
2527,116260.96803836117
2528,105123.12314595317
2529,116343.56079230143
2530,107817.21604055073
2531,220645.18907726824
2532,209169.55081069632
2533,182785.30867072707
2534,230073.84999485174
2535,250574.87628211896
2536,215656.21304772666
2537,222274.06979570095
2538,175202.40206203144
2539,191147.7995424827
2540,170091.50920591212
2541,179488.73014650377
2542,154075.29430528614
2543,84670.28485247621
2544,91835.81803964742
2545,123996.30632558954
2546,105347.66900962603
2547,121637.74291161739
2548,185190.07201805897
2549,131323.26384372648
2550,550195.3521665635
2551,128986.1348123115
2552,126714.02403735544
2553,59707.04189305729
2554,26828.642758377013
2555,90636.7536673653
2556,63895.446982521215
2557,78189.545850278
2558,94485.48032303306
2559,104547.9272043414
2560,118670.71370600373
2561,127818.7232143213
2562,114173.67398012325
2563,114785.82808833127
2564,174950.9270984846
2565,135276.01856771146
2566,105672.69762060267
2567,77744.12823111773
2568,153014.77767172293
2569,185553.78301141656
2570,107704.92087951291
2571,152682.53811133944
2572,144358.36248859402
2573,184087.904321293
2574,242564.38936491386
2575,127560.81494668196
2576,81381.84023612004
2577,117965.97925922961
2578,59117.89989344904
2579,27852.27040917636
2580,52790.830610218225
2581,101793.14995505603
2582,133983.8983272456
2583,238236.24166463432
2584,161132.5737528503
2585,173992.22009433538
2586,207434.78110843746
2587,189652.02617510234
2588,114806.91781548026
2589,136935.1596129554
2590,208464.9526779661
2591,239272.48189136077
2592,196654.15962442325
2593,240951.1607767442
2594,182476.05453517602
2595,215517.79788042995
2596,310731.802436875
2597,192161.26926598907
2598,266472.6848973559
2599,312082.18089735537
2600,165588.11019339238
2601,134401.5635383624
2602,50293.94512701547
2603,63155.01166849001
2604,20180.495881932206
2605,51234.84504260565
2606,121877.89936710533
2607,198091.4417174725
2608,186182.01896385453
2609,157940.17952108872
2610,51275.897505213274
2611,95349.10775251756
2612,145652.73640190507
2613,115791.94647423667
2614,90215.08531223657
2615,148814.07247403415
2616,147784.92791682808
2617,173177.98306894663
2618,225600.9607623354
2619,179886.13012871752
2620,159580.09148919664
2621,158427.27075364406
2622,168740.23580461752
2623,212818.5505255714
2624,266980.765835165
2625,236702.67706035386
2626,157417.06658368558
2627,144953.6746475614
2628,377102.514012534
2629,434439.1873885316
2630,308045.77574979834
2631,401440.6610337198
2632,352757.9231592677
2633,250904.95587667468
2634,356242.2536001268
2635,144129.7607807056
2636,159386.29391084658
2637,183207.97878473694
2638,267847.81155284186
2639,161923.2343082215
2640,131905.059783987
2641,78784.65864111786
2642,167441.8571305346
2643,91886.1725327787
2644,89693.25285450951
2645,90013.70473319257
2646,76993.86946716695
2647,90056.67066953471
2648,116566.80219552387
2649,142887.32749424956
2650,111346.66247084457
2651,126942.60809968226
2652,345073.56740766217
2653,225325.53305474954
2654,228852.40385162295
2655,350201.9404255425
2656,299289.3704749754
2657,319745.4486598655
2658,284587.7413509164
2659,287260.8865887989
2660,328138.092408493
2661,302747.25416206423
2662,332454.03393191175
2663,249373.37577355292
2664,272319.6352857961
2665,297955.6084014336
2666,261101.41580715805
2667,172290.18007726828
2668,177233.63568108587
2669,173940.24876194657
2670,261905.26484054612
2671,180602.736248757
2672,181564.46446726553
2673,179021.45267530007
2674,179112.57108721265
2675,149149.12721849116
2676,201322.9891192034
2677,185534.01810513996
2678,239278.15957505658
2679,264856.10956813936
2680,253743.9033428462
2681,371678.2488810782
2682,303948.96927781176
2683,418237.81085756945
2684,283082.83296065393
2685,294538.0086577841
2686,222274.52624898194
2687,264587.14938050247
2688,197359.82466183486
2689,193205.847415352
2690,345809.90522084263
2691,182007.65364017524
2692,93509.14365931286
2693,191287.82901714346
2694,102045.80647403875
2695,187496.4176166401
2696,179424.81531117042
2697,163242.49968117115
2698,205139.8010026972
2699,157491.4397176546
2700,137376.52343945834
2701,150910.68623632018
2702,102463.72275512177
2703,173771.03536069125
2704,122458.61533002241
2705,88094.94771814591
2706,84475.32176544715
2707,114933.19747502275
2708,98561.80386847397
2709,61149.99668808363
2710,103326.75030717463
2711,244648.60034131084
2712,334076.14055206557
2713,155321.52827994875
2714,147887.93881400407
2715,155634.31026126875
2716,137383.7030821971
2717,178007.35900888918
2718,210563.53004594333
2719,127489.53243130248
2720,176900.29572378832
2721,115394.22589093237
2722,156411.83142696437
2723,151266.87982707052
2724,99442.26517883304
2725,106334.22013221565
2726,104616.82504747249
2727,139205.68473189604
2728,171844.35413519968
2729,114512.17847762688
2730,118174.24405877141
2731,109627.7184530819
2732,106109.39130789693
2733,131572.5221227986
2734,112087.07635392563
